Fahrt 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Durchschnitt;1227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fahrt 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Max RPM;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000; 
RPM;801;798;800;797;800;800;800;805;802;797;802;798;1282;1974;1441;1075;861;1278;1384;757;1255;1377;1083;1140;1135;1111;1073;852;830;832;844;993;1611;1432;1110;1491;1181;1257;1307;1312;1319;1330;1345;1350;1350;1369;1318;1273;1232;814;832;831;832;800;802;799;792;796;801;799;794;800;796;800;1370;1150;1417;1003;1364;1086;1190;1272;1308;1311;1330;1349;1367;1392;1399;1371;1377;1350;839;1379;1177;1446;1149;1289;1350;1299;833;835;830;821;799;803;800;806;793;811;808;1022;852;1263;1098;1293;865;1199;1263;1214;1065;831;831;826;828;1486;1076;1205;827;829;805;804;801;798;796;805;792;798;795;799;797;796;1050;1324;1284;843;832;835;842;1043;862;1086;1015;851;843;822;832;830;829;812;808;809;800;803;804;796;802;797;809;797;805;792;799;984;1173;1364;1666;880;785;788;792;804;805;798;802;797;796;801;806;800;800;799;797;798;799;796;797;1091;1247;840;1001;910;1678;1210;1513;1294;1347;1363;1369;1391;1409;1394;1428;1718;1828;1692;1560;1485;1452;1447;1453;1445;1427;1415;1414;1411;1442;1481;1516;1510;1458;1406;1346;1248;903;1156;1213;1352;1488;1538;1535;1547;1440;828;826;830;961;870;828;809;804;803;803; 
Longitude;130.620.099;130.620.099;130.620.099;130.620.099;130.620.099;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.622.253;130.624.219;130.624.219;130.624.219;130.624.219;130.624.219;130.623.563;130.623.563;130.623.563;130.597.072;130.597.072;130.588.678;130.588.678;130.588.678;130.588.678;130.569.925;130.569.925;130.569.925;130.569.925;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.517.597;130.501.987;130.501.987;130.501.987;130.501.987;130.501.987;130.496.976;130.496.976;130.496.976;130.496.976;130.496.976;130.486.665;130.485.775;130.485.775;130.486.815;130.486.815;130.486.961;130.486.961;130.486.961;130.486.961;130.486.961;130.486.961;130.486.965;130.486.965;130.486.965;130.486.965;130.486.965;130.486.965;130.486.965;130.486.965;130.486.965;130.486.965;130.486.965;130.486.965;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.508.402;130.508.402;130.508.402;130.508.402;130.508.402;130.508.402;130.508.402;130.508.402;130.508.402;130.508.402;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.534.051;130.534.051;130.534.051;130.534.051;130.534.051;130.534.051;130.534.051;130.534.051;130.534.051;130.534.051;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;13.054.387;13.054.387;13.054.387;130.560.956;130.560.956;130.560.956;130.560.956;130.560.956;130.560.956;130.569.329;130.580.674;130.591.749;130.591.749;13.060.485;13.060.485;13.060.485;13.060.485;13.060.485;13.060.485;130.609.711;130.609.711;130.624.974;130.623.614;130.623.614;130.623.614;13.062.571;13.062.571;13.062.571;13.062.571;13.062.571;13.062.571;130.623.366;130.623.366;130.623.366;130.623.366;130.623.923;130.623.923;130.623.923;130.623.923;130.623.923;130.617.945; ;
Latitude;477.883.407;477.883.407;477.883.407;477.883.407;477.883.407;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;477.887.324;47.785.982;47.785.982;47.785.982;47.785.982;47.785.982;477.868.987;477.868.987;477.868.987;4.778.646;4.778.646;477.857.025;477.857.025;477.857.025;477.857.025;47.786.938;47.786.938;47.786.938;47.786.938;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.851.437;477.873.582;477.873.582;477.873.582;477.873.582;477.873.582;477.880.043;477.880.043;477.880.043;477.880.043;477.880.043;477.894.346;477.903.294;477.903.294;477.908.906;477.908.906;477.913.299;477.913.299;477.913.299;477.913.299;477.913.299;477.913.299;477.923.466;477.923.466;477.923.466;477.923.466;477.923.466;477.923.466;477.923.466;477.923.466;477.923.466;477.923.466;477.923.466;477.923.466;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;477.947.251;477.947.251;477.947.251;477.947.251;477.947.251;477.947.251;477.947.251;477.947.251;477.947.251;477.947.251;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.971.401;477.971.401;477.971.401;477.971.401;477.971.401;477.971.401;477.971.401;477.971.401;477.971.401;477.971.401;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;477.964.288;477.964.288;477.964.288;477.954.729;477.954.729;477.954.729;477.954.729;477.954.729;477.954.729;477.949.357;477.942.646;477.938.333;477.938.333;477.931.415;477.931.415;477.931.415;477.931.415;477.931.415;477.931.415;477.929.317;477.929.317;477.925.394;477.906.359;477.906.359;477.906.359;477.898.702;477.898.702;477.898.702;477.898.702;477.898.702;477.898.702;477.883.401;477.883.401;477.883.401;477.883.401;47.788.144;47.788.144;47.788.144;47.788.144;47.788.144;477.879.491; ;
Accuracy;1260;1260;1260;1260;1260;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1262;1013;1013;1013;1013;1013;1013;1013;1013;1013;1013;1013;1013;1013;1013;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1045;1045;1045;1045;1045;960;960;960;960;960;960;896;896;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;857;896;896;896;896;896;896;896;896;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;959;1121;1121;1121;1121;1121;1121;1121;1121;1121;1286;1286;1286;1262;1262;1262;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1260; ;
Speed; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; ;
Time; Thu Aug 28 2014 18:16:50 GMT+0200 (CEST); Thu Aug 28 2014 18:16:53 GMT+0200 (CEST); Thu Aug 28 2014 18:16:56 GMT+0200 (CEST); Thu Aug 28 2014 18:16:59 GMT+0200 (CEST); Thu Aug 28 2014 18:17:02 GMT+0200 (CEST); Thu Aug 28 2014 18:17:05 GMT+0200 (CEST); Thu Aug 28 2014 18:17:08 GMT+0200 (CEST); Thu Aug 28 2014 18:17:11 GMT+0200 (CEST); Thu Aug 28 2014 18:17:14 GMT+0200 (CEST); Thu Aug 28 2014 18:17:17 GMT+0200 (CEST); Thu Aug 28 2014 18:17:20 GMT+0200 (CEST); Thu Aug 28 2014 18:17:23 GMT+0200 (CEST); Thu Aug 28 2014 18:17:26 GMT+0200 (CEST); Thu Aug 28 2014 18:17:30 GMT+0200 (CEST); Thu Aug 28 2014 18:17:32 GMT+0200 (CEST); Thu Aug 28 2014 18:17:35 GMT+0200 (CEST); Thu Aug 28 2014 18:17:38 GMT+0200 (CEST); Thu Aug 28 2014 18:17:41 GMT+0200 (CEST); Thu Aug 28 2014 18:17:44 GMT+0200 (CEST); Thu Aug 28 2014 18:17:47 GMT+0200 (CEST); Thu Aug 28 2014 18:17:50 GMT+0200 (CEST); Thu Aug 28 2014 18:17:53 GMT+0200 (CEST); Thu Aug 28 2014 18:17:56 GMT+0200 (CEST); Thu Aug 28 2014 18:17:59 GMT+0200 (CEST); Thu Aug 28 2014 18:18:02 GMT+0200 (CEST); Thu Aug 28 2014 18:18:05 GMT+0200 (CEST); Thu Aug 28 2014 18:18:08 GMT+0200 (CEST); Thu Aug 28 2014 18:18:11 GMT+0200 (CEST); Thu Aug 28 2014 18:18:14 GMT+0200 (CEST); Thu Aug 28 2014 18:18:17 GMT+0200 (CEST); Thu Aug 28 2014 18:18:20 GMT+0200 (CEST); Thu Aug 28 2014 18:18:23 GMT+0200 (CEST); Thu Aug 28 2014 18:18:26 GMT+0200 (CEST); Thu Aug 28 2014 18:18:29 GMT+0200 (CEST); Thu Aug 28 2014 18:18:32 GMT+0200 (CEST); Thu Aug 28 2014 18:18:35 GMT+0200 (CEST); Thu Aug 28 2014 18:18:38 GMT+0200 (CEST); Thu Aug 28 2014 18:18:41 GMT+0200 (CEST); Thu Aug 28 2014 18:18:44 GMT+0200 (CEST); Thu Aug 28 2014 18:18:47 GMT+0200 (CEST); Thu Aug 28 2014 18:18:50 GMT+0200 (CEST); Thu Aug 28 2014 18:18:53 GMT+0200 (CEST); Thu Aug 28 2014 18:18:56 GMT+0200 (CEST); Thu Aug 28 2014 18:18:59 GMT+0200 (CEST); Thu Aug 28 2014 18:19:02 GMT+0200 (CEST); Thu Aug 28 2014 18:19:05 GMT+0200 (CEST); Thu Aug 28 2014 18:19:08 GMT+0200 (CEST); Thu Aug 28 2014 18:19:11 GMT+0200 (CEST); Thu Aug 28 2014 18:19:14 GMT+0200 (CEST); Thu Aug 28 2014 18:19:17 GMT+0200 (CEST); Thu Aug 28 2014 18:19:20 GMT+0200 (CEST); Thu Aug 28 2014 18:19:23 GMT+0200 (CEST); Thu Aug 28 2014 18:19:26 GMT+0200 (CEST); Thu Aug 28 2014 18:19:29 GMT+0200 (CEST); Thu Aug 28 2014 18:19:32 GMT+0200 (CEST); Thu Aug 28 2014 18:19:35 GMT+0200 (CEST); Thu Aug 28 2014 18:19:38 GMT+0200 (CEST); Thu Aug 28 2014 18:19:41 GMT+0200 (CEST); Thu Aug 28 2014 18:19:44 GMT+0200 (CEST); Thu Aug 28 2014 18:19:47 GMT+0200 (CEST); Thu Aug 28 2014 18:19:50 GMT+0200 (CEST); Thu Aug 28 2014 18:19:53 GMT+0200 (CEST); Thu Aug 28 2014 18:19:56 GMT+0200 (CEST); Thu Aug 28 2014 18:19:59 GMT+0200 (CEST); Thu Aug 28 2014 18:20:02 GMT+0200 (CEST); Thu Aug 28 2014 18:20:05 GMT+0200 (CEST); Thu Aug 28 2014 18:20:08 GMT+0200 (CEST); Thu Aug 28 2014 18:20:11 GMT+0200 (CEST); Thu Aug 28 2014 18:20:14 GMT+0200 (CEST); Thu Aug 28 2014 18:20:17 GMT+0200 (CEST); Thu Aug 28 2014 18:20:20 GMT+0200 (CEST); Thu Aug 28 2014 18:20:23 GMT+0200 (CEST); Thu Aug 28 2014 18:20:28 GMT+0200 (CEST); Thu Aug 28 2014 18:20:29 GMT+0200 (CEST); Thu Aug 28 2014 18:20:32 GMT+0200 (CEST); Thu Aug 28 2014 18:20:35 GMT+0200 (CEST); Thu Aug 28 2014 18:20:38 GMT+0200 (CEST); Thu Aug 28 2014 18:20:41 GMT+0200 (CEST); Thu Aug 28 2014 18:20:44 GMT+0200 (CEST); Thu Aug 28 2014 18:20:47 GMT+0200 (CEST); Thu Aug 28 2014 18:20:50 GMT+0200 (CEST); Thu Aug 28 2014 18:20:53 GMT+0200 (CEST); Thu Aug 28 2014 18:20:56 GMT+0200 (CEST); Thu Aug 28 2014 18:20:59 GMT+0200 (CEST); Thu Aug 28 2014 18:21:02 GMT+0200 (CEST); Thu Aug 28 2014 18:21:05 GMT+0200 (CEST); Thu Aug 28 2014 18:21:08 GMT+0200 (CEST); Thu Aug 28 2014 18:21:11 GMT+0200 (CEST); Thu Aug 28 2014 18:21:14 GMT+0200 (CEST); Thu Aug 28 2014 18:21:17 GMT+0200 (CEST); Thu Aug 28 2014 18:21:20 GMT+0200 (CEST); Thu Aug 28 2014 18:21:23 GMT+0200 (CEST); Thu Aug 28 2014 18:21:26 GMT+0200 (CEST); Thu Aug 28 2014 18:21:29 GMT+0200 (CEST); Thu Aug 28 2014 18:21:32 GMT+0200 (CEST); Thu Aug 28 2014 18:21:35 GMT+0200 (CEST); Thu Aug 28 2014 18:21:38 GMT+0200 (CEST); Thu Aug 28 2014 18:21:41 GMT+0200 (CEST); Thu Aug 28 2014 18:21:44 GMT+0200 (CEST); Thu Aug 28 2014 18:21:47 GMT+0200 (CEST); Thu Aug 28 2014 18:21:50 GMT+0200 (CEST); Thu Aug 28 2014 18:21:53 GMT+0200 (CEST); Thu Aug 28 2014 18:21:56 GMT+0200 (CEST); Thu Aug 28 2014 18:21:59 GMT+0200 (CEST); Thu Aug 28 2014 18:22:02 GMT+0200 (CEST); Thu Aug 28 2014 18:22:05 GMT+0200 (CEST); Thu Aug 28 2014 18:22:08 GMT+0200 (CEST); Thu Aug 28 2014 18:22:11 GMT+0200 (CEST); Thu Aug 28 2014 18:22:14 GMT+0200 (CEST); Thu Aug 28 2014 18:22:17 GMT+0200 (CEST); Thu Aug 28 2014 18:22:20 GMT+0200 (CEST); Thu Aug 28 2014 18:22:23 GMT+0200 (CEST); Thu Aug 28 2014 18:22:26 GMT+0200 (CEST); Thu Aug 28 2014 18:22:29 GMT+0200 (CEST); Thu Aug 28 2014 18:22:32 GMT+0200 (CEST); Thu Aug 28 2014 18:22:35 GMT+0200 (CEST); Thu Aug 28 2014 18:22:38 GMT+0200 (CEST); Thu Aug 28 2014 18:22:41 GMT+0200 (CEST); Thu Aug 28 2014 18:22:44 GMT+0200 (CEST); Thu Aug 28 2014 18:22:47 GMT+0200 (CEST); Thu Aug 28 2014 18:22:50 GMT+0200 (CEST); Thu Aug 28 2014 18:22:53 GMT+0200 (CEST); Thu Aug 28 2014 18:22:56 GMT+0200 (CEST); Thu Aug 28 2014 18:22:59 GMT+0200 (CEST); Thu Aug 28 2014 18:23:02 GMT+0200 (CEST); Thu Aug 28 2014 18:23:05 GMT+0200 (CEST); Thu Aug 28 2014 18:23:08 GMT+0200 (CEST); Thu Aug 28 2014 18:23:11 GMT+0200 (CEST); Thu Aug 28 2014 18:23:14 GMT+0200 (CEST); Thu Aug 28 2014 18:23:17 GMT+0200 (CEST); Thu Aug 28 2014 18:23:20 GMT+0200 (CEST); Thu Aug 28 2014 18:23:23 GMT+0200 (CEST); Thu Aug 28 2014 18:23:26 GMT+0200 (CEST); Thu Aug 28 2014 18:23:29 GMT+0200 (CEST); Thu Aug 28 2014 18:23:32 GMT+0200 (CEST); Thu Aug 28 2014 18:23:35 GMT+0200 (CEST); Thu Aug 28 2014 18:23:38 GMT+0200 (CEST); Thu Aug 28 2014 18:23:41 GMT+0200 (CEST); Thu Aug 28 2014 18:23:44 GMT+0200 (CEST); Thu Aug 28 2014 18:23:47 GMT+0200 (CEST); Thu Aug 28 2014 18:23:50 GMT+0200 (CEST); Thu Aug 28 2014 18:23:53 GMT+0200 (CEST); Thu Aug 28 2014 18:23:56 GMT+0200 (CEST); Thu Aug 28 2014 18:23:59 GMT+0200 (CEST); Thu Aug 28 2014 18:24:02 GMT+0200 (CEST); Thu Aug 28 2014 18:24:05 GMT+0200 (CEST); Thu Aug 28 2014 18:24:08 GMT+0200 (CEST); Thu Aug 28 2014 18:24:11 GMT+0200 (CEST); Thu Aug 28 2014 18:24:14 GMT+0200 (CEST); Thu Aug 28 2014 18:24:17 GMT+0200 (CEST); Thu Aug 28 2014 18:24:20 GMT+0200 (CEST); Thu Aug 28 2014 18:24:23 GMT+0200 (CEST); Thu Aug 28 2014 18:24:26 GMT+0200 (CEST); Thu Aug 28 2014 18:24:29 GMT+0200 (CEST); Thu Aug 28 2014 18:24:32 GMT+0200 (CEST); Thu Aug 28 2014 18:24:35 GMT+0200 (CEST); Thu Aug 28 2014 18:24:38 GMT+0200 (CEST); Thu Aug 28 2014 18:24:41 GMT+0200 (CEST); Thu Aug 28 2014 18:24:44 GMT+0200 (CEST); Thu Aug 28 2014 18:24:47 GMT+0200 (CEST); Thu Aug 28 2014 18:24:50 GMT+0200 (CEST); Thu Aug 28 2014 18:24:53 GMT+0200 (CEST); Thu Aug 28 2014 18:24:56 GMT+0200 (CEST); Thu Aug 28 2014 18:24:59 GMT+0200 (CEST); Thu Aug 28 2014 18:25:02 GMT+0200 (CEST); Thu Aug 28 2014 18:25:05 GMT+0200 (CEST); Thu Aug 28 2014 18:25:08 GMT+0200 (CEST); Thu Aug 28 2014 18:25:11 GMT+0200 (CEST); Thu Aug 28 2014 18:25:14 GMT+0200 (CEST); Thu Aug 28 2014 18:25:17 GMT+0200 (CEST); Thu Aug 28 2014 18:25:20 GMT+0200 (CEST); Thu Aug 28 2014 18:25:23 GMT+0200 (CEST); Thu Aug 28 2014 18:25:26 GMT+0200 (CEST); Thu Aug 28 2014 18:25:29 GMT+0200 (CEST); Thu Aug 28 2014 18:25:32 GMT+0200 (CEST); Thu Aug 28 2014 18:25:35 GMT+0200 (CEST); Thu Aug 28 2014 18:25:38 GMT+0200 (CEST); Thu Aug 28 2014 18:25:41 GMT+0200 (CEST); Thu Aug 28 2014 18:25:44 GMT+0200 (CEST); Thu Aug 28 2014 18:25:47 GMT+0200 (CEST); Thu Aug 28 2014 18:25:50 GMT+0200 (CEST); Thu Aug 28 2014 18:25:53 GMT+0200 (CEST); Thu Aug 28 2014 18:25:56 GMT+0200 (CEST); Thu Aug 28 2014 18:25:59 GMT+0200 (CEST); Thu Aug 28 2014 18:26:02 GMT+0200 (CEST); Thu Aug 28 2014 18:26:05 GMT+0200 (CEST); Thu Aug 28 2014 18:26:08 GMT+0200 (CEST); Thu Aug 28 2014 18:26:11 GMT+0200 (CEST); Thu Aug 28 2014 18:26:14 GMT+0200 (CEST); Thu Aug 28 2014 18:26:17 GMT+0200 (CEST); Thu Aug 28 2014 18:26:20 GMT+0200 (CEST); Thu Aug 28 2014 18:26:23 GMT+0200 (CEST); Thu Aug 28 2014 18:26:26 GMT+0200 (CEST); Thu Aug 28 2014 18:26:29 GMT+0200 (CEST); Thu Aug 28 2014 18:26:32 GMT+0200 (CEST); Thu Aug 28 2014 18:26:35 GMT+0200 (CEST); Thu Aug 28 2014 18:26:38 GMT+0200 (CEST); Thu Aug 28 2014 18:26:41 GMT+0200 (CEST); Thu Aug 28 2014 18:26:44 GMT+0200 (CEST); Thu Aug 28 2014 18:26:47 GMT+0200 (CEST); Thu Aug 28 2014 18:26:50 GMT+0200 (CEST); Thu Aug 28 2014 18:26:53 GMT+0200 (CEST); Thu Aug 28 2014 18:26:56 GMT+0200 (CEST); Thu Aug 28 2014 18:26:59 GMT+0200 (CEST); Thu Aug 28 2014 18:27:02 GMT+0200 (CEST); Thu Aug 28 2014 18:27:05 GMT+0200 (CEST); Thu Aug 28 2014 18:27:08 GMT+0200 (CEST); Thu Aug 28 2014 18:27:11 GMT+0200 (CEST); Thu Aug 28 2014 18:27:14 GMT+0200 (CEST); Thu Aug 28 2014 18:27:17 GMT+0200 (CEST); Thu Aug 28 2014 18:27:20 GMT+0200 (CEST); Thu Aug 28 2014 18:27:23 GMT+0200 (CEST); Thu Aug 28 2014 18:27:26 GMT+0200 (CEST); Thu Aug 28 2014 18:27:29 GMT+0200 (CEST); Thu Aug 28 2014 18:27:32 GMT+0200 (CEST); Thu Aug 28 2014 18:27:35 GMT+0200 (CEST); Thu Aug 28 2014 18:27:38 GMT+0200 (CEST); Thu Aug 28 2014 18:27:41 GMT+0200 (CEST); Thu Aug 28 2014 18:27:44 GMT+0200 (CEST); Thu Aug 28 2014 18:27:47 GMT+0200 (CEST); Thu Aug 28 2014 18:27:50 GMT+0200 (CEST); Thu Aug 28 2014 18:27:53 GMT+0200 (CEST); Thu Aug 28 2014 18:27:56 GMT+0200 (CEST); Thu Aug 28 2014 18:27:59 GMT+0200 (CEST); Thu Aug 28 2014 18:28:02 GMT+0200 (CEST); Thu Aug 28 2014 18:28:05 GMT+0200 (CEST); Thu Aug 28 2014 18:28:08 GMT+0200 (CEST); Thu Aug 28 2014 18:28:11 GMT+0200 (CEST); Thu Aug 28 2014 18:28:14 GMT+0200 (CEST); Thu Aug 28 2014 18:28:17 GMT+0200 (CEST); Thu Aug 28 2014 18:28:20 GMT+0200 (CEST); Thu Aug 28 2014 18:28:23 GMT+0200 (CEST); Thu Aug 28 2014 18:28:26 GMT+0200 (CEST); Thu Aug 28 2014 18:28:29 GMT+0200 (CEST); Thu Aug 28 2014 18:28:32 GMT+0200 (CEST); Thu Aug 28 2014 18:28:35 GMT+0200 (CEST); Thu Aug 28 2014 18:28:38 GMT+0200 (CEST); Thu Aug 28 2014 18:28:41 GMT+0200 (CEST); Thu Aug 28 2014 18:28:44 GMT+0200 (CEST); Thu Aug 28 2014 18:28:47 GMT+0200 (CEST); Thu Aug 28 2014 18:28:50 GMT+0200 (CEST); Thu Aug 28 2014 18:28:53 GMT+0200 (CEST); ;
