Fahrt 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Durchschnitt;1475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fahrt 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Max RPM;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100; 
RPM;776;784;792;790;785;791;784;781;783;776;784;790;784;775;786;774;779;787;771;785;787;779;785;778;783;781;791;778;785;776;770;789;784;786;778;787;958;1454;2002;2564;1439;1397;1200;1458;1990;1466;1639;1765;1743;1833;1760;1813;1829;1635;1796;1971;1655;1612;1378;886;802;776;779;770;765;1015;1193;1122;780;760;766;776;777;779;782;781;782;780;785;780;779;786;783;782;777;771;782;780;779;779;777;766;779;778;784;776;782;1375;1275;2020;1511;1725;1900;1943;1968;1941;2025;2046;1959;1730;1634;1076;843;786;756;771;780;782;787;787;779;785;785;971;2078;1385;1986;1541;1726;1887;1989;1577;1561;1621;1697;1720;1689;1681;1676;1609;1612;1616;1575;1246;1534;1495;1770;1888;1926;1839;1708;1454;1038;829;745;774;772;775;780;781;782;782;778;786;663;1830;1439;1869;1385;1748;1941;2007;1791;1299;846;793;852;779;635;859;1346;986;1097;1247;1037;1450;1470;856;772;773;779;774;774;777;832;1385;1001;797;775;765;819;1497;1295;969;800;0;0;0;0;0;0;0;990;711;769;765;847;826;1230;1256;1085;941;1736;1972;1907;1376;1394;1524;1095;816;777;772;784;781;783;790;781;776;782;782;777;786;780;780;778;879;1672;1392;1883;1401;1172;1749;1471;1950;1754;1968;1957;1923;1955;1994;1957;1920;1844;1785;880;785;797;1996;1975;1665;1925;1930;1826;1862;1810;1627;1433;1692;1808;1988;1627;1764;1839;1877;1901;1847;1525;1282;1336;1322;1542;1613;1751;1893;1802;1607;1429;1041;787;808;787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; 
Longitude;130.622.253;130.622.253;130.622.253;130.626.077;130.626.077;130.626.077;130.626.077;130.626.077;130.626.077;130.626.077;130.626.077;130.626.077;130.626.077;1.306.299;1.306.299;1.306.299;1.306.299;1.306.299;1.306.299;1.306.299;1.306.299;1.306.299;1.306.299;1.306.299;1.306.299;1.306.299;1.306.299;1.306.299;1.306.299;1.306.299;130.623.923;130.623.923;130.623.923;130.623.923;130.623.923;130.623.923;130.623.923;130.623.923;130.623.923;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.622.018;130.622.018;130.622.018;130.622.018;130.622.018;130.620.661;130.620.661;130.620.661;130.620.661;130.620.661;130.622.018;130.587.211;130.587.211;130.587.211;130.570.026;130.551.337;130.551.337;130.551.337;130.551.337;130.551.337;130.551.337;130.518.033;130.518.033;130.518.033;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.469;130.518.033;130.518.033;130.518.033;130.507.673;130.507.673;130.507.673;130.507.673;130.507.673;130.507.673;130.507.673;130.502.275;130.502.275;130.496.182;130.485.474;130.485.474;130.485.474;130.485.474;130.485.474;130.485.474;130.485.474;130.485.474;130.485.474;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.483.996;130.485.525;130.485.525;130.485.525;130.501.285;130.501.285;130.501.285;130.501.285;130.501.285;130.501.285;130.501.285;130.509.931;130.509.931;130.509.931;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.535.337;130.535.337;130.535.337;130.535.323;130.535.323;130.535.323;130.535.323;130.535.323;130.535.323;130.535.323;130.536.581;130.536.581;130.536.581;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.535.295;130.534.051;130.534.051;130.534.051;130.534.051;130.534.051;130.534.051;130.534.051;130.534.051;130.534.051;130.534.051;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.532.808;130.542.626;130.542.626;130.542.626;130.542.626;130.542.626;130.560.127;130.560.127;130.560.127;130.560.127;130.560.127;130.573.787;130.573.787;130.573.787;130.573.787;130.580.674;130.594.788;130.594.788;13.060.485;13.060.485;130.610.881;130.610.881;130.610.881;130.610.881;130.616.132;130.616.132;130.616.132;130.616.132;130.625.294;130.625.294;130.625.401;130.625.401;130.625.401;130.623.537;130.623.537;130.623.537;130.623.537;130.623.537;130.620.099;130.620.099;130.620.099;130.620.099;130.620.099;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945;130.617.945; 
Latitude;477.887.324;477.887.324;477.887.324;477.885.356;477.885.356;477.885.356;477.885.356;477.885.356;477.885.356;477.885.356;477.885.356;477.885.356;477.885.356;477.883.389;477.883.389;477.883.389;477.883.389;477.883.389;477.883.389;477.883.389;477.883.389;477.883.389;477.883.389;477.883.389;477.883.389;477.883.389;477.883.389;477.883.389;477.883.389;477.883.389;47.788.144;47.788.144;47.788.144;47.788.144;47.788.144;47.788.144;47.788.144;47.788.144;47.788.144;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.855.344;477.855.344;477.855.344;477.855.344;477.855.344;477.863.393;477.863.393;477.863.393;477.863.393;477.863.393;477.855.344;477.854.041;477.854.041;477.854.041;477.853.255;477.860.608;477.860.608;477.860.608;477.860.608;477.860.608;477.860.608;477.851.167;477.851.167;477.851.167;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.850.897;477.851.167;477.851.167;477.851.167;477.865.099;477.865.099;477.865.099;477.865.099;477.865.099;477.865.099;477.865.099;477.872.201;477.872.201;47.788.853;477.907.077;477.907.077;477.907.077;477.907.077;477.907.077;477.907.077;477.907.077;477.907.077;477.907.077;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;47.792.119;477.917.429;477.917.429;477.917.429;477.936.057;477.936.057;477.936.057;477.936.057;477.936.057;477.936.057;477.936.057;477.943.491;477.943.491;477.943.491;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.971.983;477.971.983;477.971.983;477.971.152;477.971.152;477.971.152;477.971.152;477.971.152;477.971.152;477.971.152;477.970.071;477.970.071;477.970.071;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;47.796.949;477.971.401;477.971.401;477.971.401;477.971.401;477.971.401;477.971.401;477.971.401;477.971.401;477.971.401;477.971.401;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;477.973.312;4.779.662;4.779.662;4.779.662;4.779.662;4.779.662;477.956.004;477.956.004;477.956.004;477.956.004;477.956.004;47.794.735;47.794.735;47.794.735;47.794.735;477.942.646;477.934.426;477.934.426;477.931.415;477.931.415;477.929.788;477.929.788;477.929.788;477.929.788;477.927.847;477.927.847;477.927.847;477.927.847;477.915.755;477.915.755;477.912.542;477.912.542;477.912.542;477.904.279;477.904.279;477.904.279;477.904.279;477.904.279;477.883.407;477.883.407;477.883.407;477.883.407;477.883.407;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491;477.879.491; 
Accuracy;1262;1262;1262;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1066;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1168;1168;1168;1168;1168;1168;1168;1168;1168;1168;1168;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1072;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1140;1072;1072;1072;960;960;960;960;960;960;960;960;960;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;896;883;883;883;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;959;959;959;959;959;959;959;959;959;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;869;1121;1121;1121;1121;1121;1121;1121;1121;1121;1027;1027;1027;1027;1027;1027;1027;1027;1027;1027;1027;1027;1027;1027;1027;1027;1027;1027;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260; 
Speed; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; null; 
